text,date
"Wondering if it's a good time to re-enter the #market? Genia Turanova talks about the three things that make the difference between panic selling and bargain hunting.
#stockmarket #stocks #trading #investing #covid19 #coronavirus

https://t.co/P2FLbO3vKA",2020/4/9 21:45
"RT @realstock100: #ODX. Of NATIONAL IMPORTANCE. OF WORLD IMPORTANCE. HOLY GRAIL of COVID19 ERADICATION. GLOBAL IMMUNITY. THINK UK , THINK F…",2020/4/9 21:45
Double Down on Dividends With This $PFE Covered Call https://t.co/JUujdkMbyK $SPY,2020/4/9 21:45
"@StuartLorimer4 I'd love to if I could but my data feed doesn't include ASX stocks, just North America I'm afraid.  I did post the ASX close for a number of Aussie #uranium #stocks earlier today. Sorry about that. https://t.co/Px7aZyy8LX",2020/4/9 21:45
RT @TommyThornton: Added back 5 ETF shorts late in the day.  I'll fight the Fed at $SPX 2800 with likely 20% unemployment,2020/4/9 21:45
"RT @ISABELNET_SA: 🇺🇸 Insider Buying Stock

Insiders are confident in an economic recovery and bought the dip in March
👉 https://t.co/sXs9VB…",2020/4/9 21:45
RT @OffTheRunTrades: 20% position short $QQQ ...will look to add after the Fed announces it will begin buying $MSFT office subscriptions at…,2020/4/9 21:45
"RT @DrivingTheDay: Apr 9 for the week (US Markets are Closed for Good Friday): S&amp;P 500 +12%, NASDAQ Comp +11%, DJIA +13% https://t.co/vHr4M…",2020/4/9 21:45
"#SPX500 SSI is at -3.0431

Risk Warning: Losses can exceed deposits.
Disclaimer: Past performance is not indicative of future results. https://t.co/jp9lcrJoKb",2020/4/9 21:45
"Trade Stocks, ETFs and Options on Webull! Open a Webull brokerage account and receive ONE (1) free stock! Deposit and get an additional free stock! #free #stocks #QuarantineLife   https://t.co/xlSy97Pm1E",2020/4/9 21:45
"Amazon | $AMZN

BUY AMZN

Long or short it with BTC on Trade8: https://t.co/6GjcTINeAZ https://t.co/kM5lVcRCia",2020/4/9 21:45
RT @RedDogT3: $spx glance post close with some thoughts. https://t.co/nHHJR0H7V9,2020/4/9 21:44
"Out standing performance on our analysis! On the way to 04/16 zone ;) where are your mentors that said we didn't bottom - no Plan B right?!
-
#ES_F #SP500 #SPX $SPX
-
#Stocks #Investing #Futures #Commodities #Markets #Trading #TechnicalAnalysis
-
https://t.co/ThvrFNZDAJ https://t.co/O6YfSYy0w3",2020/4/9 21:44
"“[Walmart] have what Amazon doesn’t have, which is real estate...they want you out of the store, online, and that actually will be a less liability for them and a more cost-effective way of doing business.” @KristinBentz
$WMT $COST $AMZN $RH #FoxBentzness
https://t.co/vYJaQ9objQ",2020/4/9 21:44
RT @TommyThornton: Added back 5 ETF shorts late in the day.  I'll fight the Fed at $SPX 2800 with likely 20% unemployment,2020/4/9 21:44
"RT @permabear_uk: $AAPL settled +0.7% at $267.99, and that made for a black candle. Red gap is likely going to get retraced to. https://t.c…",2020/4/9 21:44
"Lawsuits accuse health insurers UnitedHealthcare and Cigna of underpaying for #behavioralhealth claims, writes @EliseReuter. $UNH $CI #lawsuit  

https://t.co/HR8ph7b3qD",2020/4/9 21:44
"RT @alaidi: 12.23% biggest $SPX weekly gain since Oct 1974, which marked the bottom of that bear mkt. Next comes +12.03% week of Nov 28 200…",2020/4/9 21:44
"The novelty of the economic hardship due to #COVID19 means there may be some investments that are attractive today that might not have been in previous recessions. My latest story for @USNews @USNewsMoney @USNewsInvesting https://t.co/DMexSGWTXU

#recession #coronavirus #stocks",2020/4/9 21:44
RT @RedDogT3: $spx glance post close with some thoughts. https://t.co/nHHJR0H7V9,2020/4/9 21:44
"RT @Northst18363337: Newmont +12%
Barrick +9%
Yamana  +8%
Kinross +7%
Americas Gold &amp; Silver +7%
Agnico Eagle +6%
Franco Nevada +6%

Gold &amp;…",2020/4/9 21:44
S&amp;P 500 Snapshot: Mostly Gains This Week $SPX https://t.co/534sy3559o,2020/4/9 21:43
"RT @SeekingAlpha: Helicopter Fed: Attractive mREITs, Bond CEFs, Huge Yields, Discounted Prices. https://t.co/JxVQzD0Kel #stocks #economy #m…",2020/4/9 21:43
"$SPX +27.05% since the fed launched unlimited Buying of treasury bonds and MBS and setup other programs to ensure credit flows to corps/state/local governments. March 23, 2020 is an important date to track going forwards. https://t.co/Jx9C2pw6EC",2020/4/9 21:43
RT @me_think_free: Has the market bottomed out yet? #StockMarket #Stocks #Dow #MAGA #Qanon #KAG,2020/4/9 21:43
RT @RedDogT3: $spx glance post close with some thoughts. https://t.co/nHHJR0H7V9,2020/4/9 21:43
Week In Review: Stocks Surge As The Fed Fires Another Easy Money Bullet $SPX https://t.co/vf3SIhKOUl,2020/4/9 21:43
JC Penny is starting to take its name way too serious $JCP $SPY $SPX $ES https://t.co/dcc1YyYCf2,2020/4/9 21:42
"$MSFT settled +1cent at $165.14, and that made for another black candle, which leans s/t bearish. The stock IS tired, after the recovery from $132s. Red gap is a valid retrace target, and the cautious will be waiting! @petenajarian https://t.co/TF15a2y4Ev",2020/4/9 21:42
Most bullish sentiment ever? Ever? While in a depression 🤯🤔🤷🏻‍♂️ $spy $spx AAII sentiment increasing but still in 🐻 territory https://t.co/onBOgtildQ https://t.co/hZjdZiItrY,2020/4/9 21:42
Has the market bottomed out yet? #StockMarket #Stocks #Dow #MAGA #Qanon #KAG,2020/4/9 21:42
"Thursday's Top Flow in S&amp;P 500 #SP500, Buy Flow and Sell Flow. $AAPL $CSCO $PEP $CCL $FISV $AMAT $XOM $LH $HUM $CMG $MSFT $AMZN $NFLX $INTC $CMCSA $GOOG $COST $JPM $MU $CME #stocks #StockMarket #stockstowatch #StocksToTrade #stock #stocktrading 
https://t.co/5JE2nlrW3B https://t.co/SuBB2ESCUN",2020/4/9 21:42
"RT @Investingcom: 💥The S&amp;P 500 gained 1.5% to close at 2,789 on Thursday

💥The S&amp;P 500 surged 12.1% this week for its best weekly performan…",2020/4/9 21:42
RT @RedDogT3: So if schools are staying closed for the rest of the year.  How does business open up in May and June? Who stays home with th…,2020/4/9 21:42
Burke &amp; Herbert Bank &amp; Trust Grows Holdings in Merck &amp; $MRK https://t.co/kdigAOtv74,2020/4/9 21:42
RT @TommyThornton: Added back 5 ETF shorts late in the day.  I'll fight the Fed at $SPX 2800 with likely 20% unemployment,2020/4/9 21:42
"Try EWF FREE for 14 days and learn to enter the Market at Blue Boxes, which most of the time create a reaction. Join us it's FREE. #Elliottwave https://t.co/i7ZREQLNif FREE for 14 days  #Forex #Commodities #Indices #Stocks #ETFs #Bitcoin #Trading https://t.co/Hy773PJmq2",2020/4/9 21:42
VIDEO - $BAC Stock Technical Analysis - 04-09-2020 - watch here: https://t.co/RKmVyjpDqi #stock #stocks #stocktrading,2020/4/9 21:42
RT @RedDogT3: Oscillator is almost as overbought +120. As we were -120 on March 23rd at $spx 2181,2020/4/9 21:41
$SPX April 24th short call spread 2750/2755 strikes (ITM). Sold this spread for a $3.20 premium. #OptionsTrading #Options #volatility #putspreads #callspreads,2020/4/9 21:41
"Good #Evening (2/3)

#SP500 #Trading #stocks https://t.co/UneDtrexCx",2020/4/9 21:41
"Here we go ! Up again. Missed Seeing Green Day’s like these .. 22,000 more to gain Positive 
#investing #stocks #stockstowatch #stockmarketcrash #stockmarket #DividendInvesting https://t.co/AElLgPZJdR",2020/4/9 21:41
"RT @TJAnderson1: The #Russell2000 was +4.5% today, wildly outperforming the #DJIA and #SP500 and no one in the financial media will explain…",2020/4/9 21:41
"https://t.co/9VjKMnpm7n

Vornado Realty Trust up 7.4% = $543 million gain. At $7.3 billion marketCap, $VNO represents 15.7% of the $46.9 billion #NASDAQ/#NYSE #office #reits industry.

#stockMarket #stocks #trading #market #investing #NASDAQ #NYSE https://t.co/w0FwKbk6tk",2020/4/9 21:41
RT @TimmerFidelity: The #SP500 as of this morning has rallied 28% from the 3/23 low of 2192 to a new recovery high of 2813. This is a 50% r…,2020/4/9 21:41
"RT @YoungBlkGifted: The Secret to Successful Investing: Intro To Financial Statements

Learn how to evaluate the companies you invest in. D…",2020/4/9 21:40
"Yep

$SPX https://t.co/NYPlgHIM5s",2020/4/9 21:40
"1900 PIPS Profit so far🔥🔥

For free signals, Join https://t.co/eRcU1NYwV1

#bitcoin #Forex #amzn #fx $BTC #MT5 #MT4 #xagusd #GBPAUD #ForexAnalysis #nflx #ForexGroup #gbpjpy #forexsignals #stocks #METATRADER #usoil #forexnews 68016 https://t.co/WUP4laPFlT",2020/4/9 21:40
"Helicopter Fed: Attractive mREITs, Bond CEFs, Huge Yields, Discounted Prices. https://t.co/JxVQzD0Kel #stocks #economy #markets",2020/4/9 21:40
$HD settled +3.4% at $201.53... around key price threshold. This is an area where the stock could be expected to get stuck. https://t.co/nSokhj2fLX,2020/4/9 21:40
RT @HedgehogOptions: JPM reiterates 140 $DIS - in midst of #C19.  Rather bullish call,2020/4/9 21:40
"RT @kelvo1972: $AMD finished off the week with a nice hunnit % hit on $AMD. Took next fridays Expiry, and got a real nice premium push on f…",2020/4/9 21:40
"RT @DrivingTheDay: Apr 9 for the week (US Markets are Closed for Good Friday): S&amp;P 500 +12%, NASDAQ Comp +11%, DJIA +13% https://t.co/vHr4M…",2020/4/9 21:39
JPM reiterates 140 $DIS - in midst of #C19.  Rather bullish call https://t.co/nzTS8Wn6oi,2020/4/9 21:39
"RT @StocksUnhinged: Stuck at home during #Coronavirus quarantine?  Learn to trade with Trade Ideas award winning platform with 3 AI's, 100s…",2020/4/9 21:39
"RT @LanceRoberts: $JPM has stopped making Small #Business #Loans outside of those #guaranteed by the #Government. 
F.U.C.K. Y.O.U.
We baile…",2020/4/9 21:39
"$INTC:

New Insider Filing on INTEL CORP's

EVP General Counsel

STEVEN RALPH RODGERS:

https://t.co/nSyfPFbaIC",2020/4/9 21:39
"RT @Chase_NL: Not even $BTC believes this bullshit.

$SPX pushes another 3% today while BTC remains stagnant.

This could be very telling t…",2020/4/9 21:39
@Darren1PRiOR @CNBCnow Bought $DIS calls when it was at that level in late March. Closed it today and will buy more on the next leg down. It might be a while due to what the FED did today but if not I made out pretty dang well. Still think we get within 5-10% of lows but the FED’s action makes it hard,2020/4/9 21:39
RT @PatrickWalker56: $QLYS  Key List stock from last night for buy today.   Good volume. Let it work.  #stocks https://t.co/TIRjEqWueq,2020/4/9 21:38
@IngrahamAngle Collecting a paycheck while hiding at home. If it keeps them from spending another $T let ‘em stay home. Useless bureaucrats.,2020/4/9 21:38
"signals fractally forward in time

$DIS $GRUB https://t.co/fRYXHvMOKi",2020/4/9 21:38
"RT @FetchCrazy23: I like my new name ;) 

$dji $dow $spy $spx $nasdaq $fonu
#chinavirus #DowJones #china",2020/4/9 21:38
"RT @leadlagreport: Oil services, Oil &amp; Gas E&amp;P and MLP industries are down 68% to 87% over 5yrs, while the $SPY is up 33%. E&amp;P cos. have be…",2020/4/9 21:38
"Stuck at home during #Coronavirus quarantine?  Learn to trade with Trade Ideas award winning platform with 3 AI's, 100s of built in stock scanners, alerts with entries, stop, &amp; target prices, plus so much more!!  

https://t.co/cHII1tFR7m 

#AI #bigdata #machinelearning #stocks https://t.co/7lx0F7ESSZ",2020/4/9 21:38
"$AVGO #Broadcom Inc Broadcom Inc: 1 director sold: A director at Broadcom Inc sold 2,000 shares at 257.253USD and the significance rating of the trade was 59/100. Is that information sufficient for you to make an investment decision? This… https://t.co/gZmtj5rz7m #equity #stocks https://t.co/jNEra5mL1p",2020/4/9 21:38
"RT @OptionsITrader: I am Short the following stocks:
$CRM - I rate it a sell with a price target of $130
$AAPL - I rate it a sell with a pr…",2020/4/9 21:37
VIDEO - $DUST Stock Technical Analysis - 04-09-2020 - watch here: https://t.co/C5YHhCqH34 #stock #stocks #stocktrading,2020/4/9 21:37
"@ballmatthew Long or short $DIS now, given the 50mm subscribers data?",2020/4/9 21:37
$AAPL May 1st 205/200/195 put butterfly ($0.47 profit/contract already banked),2020/4/9 21:37
"$BPSPX StochRSI still &gt; 0.80 is still KI$$ bullish. Eye-popping surge higher took $BPSPX to 91.6%, HUge surge up after its 1.4% low a few weeks ago!
$SPX has some -d hourly, but doesn’t look in trouble, but at risk of 50% levels tested today becoming resistance &amp; sending it down. https://t.co/jaYJl4iLG1",2020/4/9 21:37
"@1thebusinesskid Recommended these at the start of the week.

$AAPL
$NYMT 
$TWTR 

All on the green

Plenty more of where that’s come from.",2020/4/9 21:37
"Another week of brutal guru forecast  ‘bear market’ dead-cat bounces and retests
....just brutal 😏. [sarcasm] 
$rut $iwm $comp $qqq $spx $spy
#FedBackingCorporateDebt  
Chart: 4 day.  🤷🏻‍♂️✌🏼 https://t.co/F1YAznGWYh",2020/4/9 21:36
RT @gualestrit: $NFLX $DIS,2020/4/9 21:36
"RT @permabear_uk: $AAPL settled +0.7% at $267.99, and that made for a black candle. Red gap is likely going to get retraced to. https://t.c…",2020/4/9 21:36
@MrMojoRisinX you mean you didn't buy $AMZN ? haha,2020/4/9 21:36
"If this was #stocks endgame, where is the M and A??  There is none.  

Hint hint.",2020/4/9 21:36
RT @SquawkCNBC: “It’s a pretty monumental day in the film industry where a mainstream consumer movie in Trolls is going to skip the theater…,2020/4/9 21:36
Imagine panicking all of March lmao $DJIA $SPX #trading,2020/4/9 21:36
RT @raymond10mm: #rally day again $spx $es_f $AAPL #daytrading #investing #futures $spy $nasdaq $zb_f $nq_f $cl_f $GC_f $XOM $ibm $amzn $go…,2020/4/9 21:36
iOS 14 'Clips' feature could let users try apps before downloading https://t.co/5c5uV3ORP6 $AAPL https://t.co/boz51qe3lU,2020/4/9 21:36
"RT @LamboJohnny: CASINO CLOSED 🚀🚀🚀😘😘😘

ANOTHER SOLID WEEK!! Markets closed tomorrow... wishing everyone a Happy Easter &amp; Passover!! Enjoy t…",2020/4/9 21:35
"something has changed in the markets 

Everything Is Broken: The Most Profitable Trade Since 1993 Is Now Upside Down

https://t.co/vZsu9XZSnt

#SPX #SP500 https://t.co/T98w53ngUM",2020/4/9 21:35
"$BNTX &amp; $PFE
Type: Vaccine
Stage: Preclinical
Name: BNT162
Background: On March 17, Pfizer announced that it would help develop and distribute BioNTech SE’s COVID-19 vaccine candidate, though the deal excludes China.",2020/4/9 21:35
"RT @realmaxkeiser: .@KeiserReport warned of the dangers of financial terrorists like $JPM 10 yrs ago 

But 🇺🇸’s boomers LOVE their financia…",2020/4/9 21:35
"RT @tasciccac: #SP500 $SPX DLY 50% of the bearish leg retraced today #Ichimoku This level is shown by the future flat Senkou Span B, the to…",2020/4/9 21:35
"$XOM $CHK $HUSA = Sunday after-noon! its the day we find out a run or not for next week market for oil...GL TO ALL
https://t.co/1bsdIDIYQi",2020/4/9 21:35
OPEC agrees to cut 10 million barrels of oil a day. Might be good for oil stocks. $mro $xom $cvx,2020/4/9 21:35
"$AAPL settled +0.7% at $267.99, and that made for a black candle. Red gap is likely going to get retraced to. https://t.co/CrtO0ck1tB",2020/4/9 21:35
"@AnthonyOhayon Congratulations! Is this from your $SQQQ trade ?
 Have over a thousand $SQQQ put contracts on multiple strikes for March April and June, all the way between $19 to $14, these can go 50X+.... bought at the $spx lows. If we reverse, this is a 1/2 a million dollar trade...",2020/4/9 21:34
"RT @realmaxkeiser: .@KeiserReport warned of the dangers of financial terrorists like $JPM 10 yrs ago 

But 🇺🇸’s boomers LOVE their financia…",2020/4/9 21:34
"$SPY $QQQ $SPX I am seeing a lot of guys here and on twitter saying that this was an ""Awesome"" week. These are the same folks who bought the dip all the way down or watched from sidelines. In short, they prefer to trade only to the upside. Don't be like them.",2020/4/9 21:34
RT @RedDogT3: $spx glance post close with some thoughts. https://t.co/nHHJR0H7V9,2020/4/9 21:34
"RT @seeitmarket: NEW Article: “Is the Bear Market Rally Almost Over?” - https://t.co/Gsz9bmE7dh

by @andrewnyquist $SPX",2020/4/9 21:34
RT @RedDogT3: I think @jimcramer u might be a bit to optimistic about May 1st.  And this wasn’t the day to get all excited about stocks wit…,2020/4/9 21:34
"RT @MarketRebels: Did you miss @jonnajarian's 3@3 livestream earlier?

Today's hand-picked #UOA stocks:
$ERI Eldorado Resorts
$PG Procter &amp;…",2020/4/9 21:34
RT @HenrikZeberg: @KobeissiLetter sees current rally in #SP500 as a counter-trend rally. Washout coming! I'm fully aligned here 👍 https://t…,2020/4/9 21:34
"https://t.co/9VjKMnpm7n

#JELDWEN up 6.5% = $70.9 million gain. At $1.1 billion marketCap, $JELD represents 8.7% of the $12.5 billion #NASDAQ/#NYSE #forest #products industry.

#stockMarket #stocks #trading #market #investing #NASDAQ #NYSE https://t.co/dFvAwwdQsM",2020/4/9 21:34
